,username,created_at,cleaned_text
11599,verbundag,2023-07-14T10:47:15.000Z,catch fair price work price guarantee although price reduction possible depending market development commitment change term condition existing credit remain valid
11600,verbundag,2023-07-20T06:26:16.000Z,energy transition succeed massive expansion wind solar storage grid process reversed certainly accelerated
11601,verbundag,2023-07-21T10:36:22.000Z,basis price large supply therefore grateful support implementing project wind turbine storage overhead line neither climate protection affordable energy price
11602,verbundag,2023-07-26T15:24:55.000Z,halfyear press conference start live stream kskmrnl
11603,verbundag,2023-07-26T15:48:50.000Z,gladly anywhere allowed unfortunately renewables welcome everywhere
11604,verbundag,2023-07-26T15:55:39.000Z,grateful support addition extensive information campaign event personal discussion even lecture bring change
11605,verbundag,2023-07-27T06:13:26.000Z,ready balance sheet press conference find livestream kskmrnl
11606,verbundag,2023-07-27T06:16:04.000Z,verbund present balance sheet half earnings development half detail corporate news
11607,verbundag,2023-07-27T06:24:59.000Z,asked course part information package relevant reason decision
11608,verbundag,2023-07-27T07:08:15.000Z,start strugl make clear result come electricity wholesale business household customer business negative
11609,verbundag,2023-07-27T07:10:47.000Z,strugl verbund leading company invest euro decarbonization next year renewable generation storage network wksacifi
11610,verbundag,2023-07-27T07:18:59.000Z,electricity price austria still lower comparable country uopcdin
11611,verbundag,2023-07-27T07:27:50.000Z,kollmann energy transformation project requires enormous amount capital intelligence cooperation capital oxygen energy transition capital earned xgncfsomv
11612,verbundag,2023-07-27T07:30:27.000Z,nobody gaal question necessity energy transition expansion renewables
11613,verbundag,2023-07-27T07:59:40.000Z,believed wind system better suited location quote leaflet gaal wind power wind farm brandkuppe
11614,verbundag,2023-07-27T08:03:52.000Z,strugl understandable uncertainty among consumer result uncertain legal situation price adjustment time legislature ensured legal certainty
11615,verbundag,2023-07-27T08:08:35.000Z,strugl investment share renewables austria project fail recently styria
11616,verbundag,2023-07-27T08:47:11.000Z,advice legitimate question work progress please patient
11617,verbundag,2023-07-27T11:41:25.000Z,clear false assumption customer business responsible result zhdg
11618,verbundag,2023-07-27T11:43:35.000Z,painted wind turbine light color accusation made reverse want wind turbine find way find excuse
11620,verbundag,2023-07-27T12:16:47.000Z,made customer offer switch cheaper tariff procedure unfortunately necessary bureaucratic reason
11621,verbundag,2023-07-27T13:36:31.000Z,since certificate origin excludes nuclear power required imported electricity nuclear power dead heinz conrad
11622,verbundag,2023-07-27T13:47:09.000Z,point remind owner money earn end federal state coffer iquku
11623,verbundag,2023-07-27T13:54:49.000Z,based myth price arbitrarily banal principle applies electricity renewables europe price rising hanging produce kilowatt hour xwkymhj
11624,verbundag,2023-07-27T15:13:35.000Z,installation turned pumped storage ideal increasing share nuclear power plant provide base load therefore natural enemy volatile generation enough cooling water
11626,verbundag,2023-07-28T06:43:49.000Z,electricity market price decisive accordance public limited company anything else market abuse abuse monopoly position breach trust deprive owner earnings problem lie among place waoiov
11627,verbundag,2023-07-28T07:13:47.000Z,norway
11628,verbundag,2023-07-28T07:24:58.000Z,market regulate nuclear power expensive risky come efmo
11629,verbundag,2023-07-28T11:12:54.000Z,
11630,verbundag,2023-08-09T07:03:36.000Z,registration energy conference possible looking forward day topclass speaker need ticket shadbevb
11631,verbundag,2023-08-16T14:30:10.000Z,inspire energy summit offer challenging varied conference program full inspiration innovation collaboration look forward participation gabanv
11632,verbundag,2023-08-18T10:00:15.000Z,keep eye open flotsam message bottle rare chance find danube near altenwörth join congratulation contains steffi simon engerwitzdorf wedding present invitation berghotel malta xose
11633,verbundag,2023-08-18T11:18:01.000Z,asked around wachau
11634,verbundag,2023-08-28T12:31:35.000Z,safety important heavy rainfall tyrol schlegeis road closed regret measure soon road clear know thank emergency service wish affected flood area best btdhutpq
11635,verbundag,2023-09-04T06:47:31.000Z,umbrella organization compiled information
11636,verbundag,2023-09-07T07:58:26.000Z,please show evidence alpine lake height vegetation emit methane scukx
11637,verbundag,2023-09-07T11:25:01.000Z,wohlen lake asking data concerning alpine storage lake situation austria compareable quoted study sediment anorganic
11638,verbundag,2023-09-18T10:09:49.000Z,physically everything fine transmission network operator perception principle however storage indispensable partner energy transition whether pumped storage need
11639,verbundag,2023-09-19T07:14:51.000Z,certainly lack project capital holding back extensive approval procedure
11640,verbundag,2023-09-19T12:16:06.000Z,pandemic anymore expansion generation closely linked level expansion network respect room shim
11641,verbundag,2023-09-20T14:32:09.000Z,love take look already customer
11642,verbundag,2023-09-26T07:01:37.000Z,austria face france woman nation league start wish lady luck iehe
11643,verbundag,2023-09-26T08:04:05.000Z,summarized many reason energy transition happening necessary krwxdc
11644,verbundag,2023-09-27T11:00:14.000Z,back action organization task force people largescale exercise challenging scenario including many others rtox
11645,verbundag,2023-09-27T12:21:06.000Z,banal sound turn radio listen official warning instruction given opportunity find
11646,verbundag,2023-09-27T16:54:39.000Z,start energy summit joint boat trip front picturesque panorama lake wolfgang getting know networking exchanging idea focus conference implementing energy transition
11647,verbundag,2023-09-27T18:46:42.000Z,michael strugl officially opened energy summit gave outlook upcoming program kwpi xpye
11648,verbundag,2023-09-27T18:46:42.000Z,discussion coming day want encourage show make happen show transformation possible already achieved still achieve
11649,verbundag,2023-09-28T06:15:51.000Z,certainly private precaution however blackout threat society whole overcome cooperation partner exactly practicing
11650,verbundag,2023-09-28T09:04:15.000Z,historian author philipp blom opened conference keynote speech emphasizing lack future scenario analyzing unusual form hope gwcc
11651,verbundag,2023-09-28T09:04:16.000Z,realistic scenario future enough democracy look ahead crumble give hope society hope strange animal hope optimism everything fine
11652,verbundag,2023-09-28T09:04:16.000Z,indispensable something important time society think boldly much boldly politician
11653,verbundag,2023-09-28T09:09:51.000Z,renowned author marc elsberg explained importance idea narrative beginning change need idea future look like able formulate idea world understands
11654,verbundag,2023-09-28T09:09:51.000Z,need think narrative shape future
11655,verbundag,2023-09-28T09:19:41.000Z,session concluded michael strugl emphasized green transformation possible already full swing possible picture future positive possible
11656,verbundag,2023-09-28T09:19:42.000Z,example building pumped storage power plant limberg verbund allin network knowhow employee investment investing around euro coming decade
11657,verbundag,2023-09-28T09:19:42.000Z,want able child everything make positive image future reality
11658,verbundag,2023-09-28T10:38:06.000Z,success energy transition significantly influenced whether possible build hydrogen economy climateneutral hydrogen available sufficient quantity
11659,verbundag,2023-09-28T10:38:07.000Z,process achieve goal explained panel energy transition green hydrogen production transport suitable plant
11660,verbundag,2023-09-28T16:54:52.000Z,verbund achim kaspar emphasizes transformation constant history verbund okmh
11661,verbundag,2023-09-28T16:57:18.000Z,daniel böhmer aurora energy research energy storage system essential implementation acceleration energy transition
11662,verbundag,2023-09-28T16:58:54.000Z,werner brandauer siemens discus analysis data support energy transition successful energy transition need intelligent network
