,username,text,created_at
9866,sap,"We’re already at the halfway mark of 2023!😅

Taking a look back at our 2023 trend predictions, which is most on target? https://t.co/KNh0Hn9Dg4",2023-07-10T13:18:05.000Z
9867,sap,"Business data is everywhere. 

With SAP Datasphere, bring your SAP and non-SAP data together while keeping critical data semantics and context intact. https://t.co/TIyU3qMOt2

@sapbtp https://t.co/P2LeknJMtY",2023-07-11T04:10:12.000Z
9868,sap,"Your business is not alone in tackling inequality.

You have powerful levers at your disposal. Here are three meaningful reasons to use them: https://t.co/mhmjACzMv9 https://t.co/59rwVUppBm",2023-07-12T14:20:58.000Z
9869,sap,Entrepreneurs can play a vital role in supporting refugees as they integrate into new environments and find meaningful work and education opportunities. https://t.co/Cd7YFMeTGl https://t.co/duiqDRyMfD,2023-07-13T12:45:01.000Z
9870,sap,"We're giving away 10,000 free SAP Certification attempts to women and other groups who are still underrepresented in tech jobs.

Get the digital skills you need: https://t.co/8XWN7XYW95 https://t.co/GYUo3mAAWE",2023-07-14T08:28:24.000Z
9871,sap,"@Can_ned2023 Please email brandsocial@sap.com with your name, employee ID number, and the best phone number and email address at which to reach you. We will route your information to the appropriate HR team.",2023-07-14T16:31:53.000Z
9872,sap,"On #WorldYouthSkillsDay, we're celebrating young people and their potential as catalysts for positive change. 

Since 2015, SAP Young Thinkers has supported teachers and inspired students to learn twenty-first-century skills. https://t.co/ZQ3Gxc37Co https://t.co/dc4D1EpJAK",2023-07-15T11:12:24.000Z
9873,sap,What is ABAP? Wrong answers only. 👇,2023-07-17T12:35:00.000Z
9874,sap,@aledelu *books Pilates class* 😅,2023-07-17T19:43:31.000Z
9875,sap,@bhardwajkushal3 ABAP is all about spreading positivity! ☀️,2023-07-17T19:44:57.000Z
9876,sap,@roeckmax Sounds like a challenge to us! 🧑‍💻💪,2023-07-17T19:45:34.000Z
9877,sap,@tiestvangool We love an ABAP! 🍻,2023-07-17T19:46:35.000Z
9878,sap,@ilyass_500 ABAPsaurus Rex! 🦖,2023-07-17T19:47:11.000Z
9879,sap,@rajuborda This is our favorite! 💙👽,2023-07-17T19:49:15.000Z
9880,sap,"@KingJamesGuard Alright, ABAP. I hope you're hungry!",2023-07-17T19:53:24.000Z
9882,sap,"@karthikcheers Doing really, really important work! https://t.co/oz99iWFij8",2023-07-17T20:25:33.000Z
9883,sap,"Did you tune in to the @ATT #WNBAALLSTAR game? 🏀

The League’s unique viewership on @WNBA League Pass is up 232% year over year! We power insights like this and more. https://t.co/3t8dyDemiu https://t.co/7nwGcOzC1f",2023-07-18T12:33:07.000Z
9884,sap,@i07Jodie Thanks for alerting us to your experience. Our team with @SAPSupportHelp can offer assistance.,2023-07-18T17:02:10.000Z
9885,sap,@ipchikovore Well done! 👏,2023-07-18T17:02:24.000Z
9888,sap,"Are you an SAP Partner?

Learn how to maximize value for your customers to grow business and revenue. Join our experts for the next episode of #SAPPartnerLive ➡️ https://t.co/giFxFestbh

@SAPPartnerEdge https://t.co/738geNAsAm",2023-07-19T13:02:01.000Z
9889,sap,@Hariztlg43 Thanks for your interest. You can find guidance from our Learning team on how to participate at this blog: https://t.co/AyDzutpHac,2023-07-19T18:36:59.000Z
9890,sap,"@JelenaAtLarge Thanks for raising the point, Jelena. Our Learning team provides additional details for participating in this blog: https://t.co/V1goUUymtd - Debbie, SAP",2023-07-19T20:43:33.000Z
9891,sap,SAP announces second quarter 2023 results: https://t.co/BG91k1Dmsb https://t.co/RYdCwKymIs,2023-07-20T16:57:40.000Z
9892,sap,"@JelenaAtLarge Appreciate the additional feedback, Jelena. We've passed it along to the team. - Debbie, SAP",2023-07-20T21:50:59.000Z
9893,sap,"Remember, not all disabilities are visible. 

🧏 Provide accessible content
👥 Reevaluate team events
💭 Uncover your own potential biases

Making our work environment accessible and inclusive is everyone's responsibility. https://t.co/qgubloCyAC

#DisabilityPride https://t.co/G6ATW38XjV",2023-07-21T13:57:01.000Z
9894,sap,There's still time to participate 👇 https://t.co/4Jtoa9Pghz,2023-07-24T13:01:00.000Z
9895,sap,"Ensuring success in the future includes investing not only in next-generation tech but also in the next generation of talent.
 
#SAPUniversityAlliances connects you to a talent pipeline early on: https://t.co/yTlgdpij88 https://t.co/tJYxDz3GVW",2023-07-24T16:35:34.000Z
9896,sap,@MuddiShivakumar Well done! 👏,2023-07-25T16:24:48.000Z
9897,sap,"@Can_ned2023 Hi, Rafa — Please consider checking your spam filter, as the email may have gone there. If you still haven't received it, please let us know.",2023-07-25T16:25:39.000Z
9898,sap,"Is the #metaverse a dreamland or dystopia? 🖼️ 

Artists showcased in our latest art exhibition prove that there is no single answer to this question. https://t.co/fS10RvnqJN https://t.co/ujXeDJIGWe",2023-07-26T07:01:01.000Z
9899,sap,"@Can_ned2023 Glad to hear it, Rafa, thanks for letting us know!",2023-07-27T14:27:49.000Z
9900,sap,"Current, past, and present interns – what's the biggest mistake you made? 🤭

We'll go first. 👇

#WorldInternDay #LifeAtSAP",2023-07-27T17:36:35.000Z
9901,sap,"This social media manager accidentally posted a story of me scream-singing at the Taylor Swift concert to the SAP Instagram. 🤳

It was the most story likes we've ever got.",2023-07-27T17:36:35.000Z
9902,sap,"From coast to coast, #SAPSapphire ignited our shared passion for innovation.💡

Recap the top moments from Orlando, Barcelona, and Sao Paulo!🌎 https://t.co/ZmQOpMRDqE https://t.co/JKu6DKxXTM",2023-07-28T08:01:30.000Z
9903,sap,"my work bestie &gt;&gt;&gt;

Tag yours! 👇

#InternationalDayofFriendship https://t.co/B6D8jtKxvy",2023-07-30T11:28:01.000Z
9904,sap,"Hello Monday! 

Let's get motivated to learn something new with free training for:
🧑‍💻 Developers 
📈 Data analysts 
🤝 Consultants
👨‍🎓 Students

https://t.co/DMwjuhtGM4 https://t.co/G4xtTu1VRi",2023-07-31T08:44:14.000Z
9905,sap,@Mostafa1283220 Thanks for your interest to work with SAP. You can learn about our sponsorships program and submit your request at this page: https://t.co/OVxHQtUtHZ,2023-07-31T17:29:54.000Z
9906,sap,"@FrankGeisler1 Well done, Frank! 👏",2023-07-31T18:18:01.000Z
9907,sap,"Generative #AI can improve the employee experience by giving more time for human creativity and innovation. 

Learn how HR leaders can lead the way: https://t.co/82jTZ7cvii

@successfactors https://t.co/owTxxROIWM",2023-08-01T04:13:06.000Z
9908,sap,"Developers – based on your feedback, a free stand-alone ABAP platform trial is back. 

Learn more from @karlojkessler at his @SAPCommunity blog:https://t.co/OJDHS9avLR https://t.co/RJvBVpidJD",2023-08-03T08:06:01.000Z
9909,sap,"@marcfbe Hi Marc and Nigel: We're listening and appreciate the constructive feedback shared in this exchange. I've passed it along to our team that handles naming. - Debbie, SAP",2023-08-03T13:56:32.000Z
9910,sap,"For many organizations, more than 80% of their overall carbon footprint is from indirect emissions from procuring goods and services. https://t.co/I9tifrjLG6 https://t.co/zWsMOwtHhx",2023-08-04T22:22:18.000Z
9911,sap,"We don't know who needs to hear this but your vacation doesn't take itself. 

Book it. ☀️",2023-08-05T14:26:00.000Z
9912,sap,"New month. New developer challenge. 

Let’s have fun with APIs. Join @qmacro and @SAPCommunity 👉 https://t.co/Uy7pOhNa0x https://t.co/Nb2UnNGXzV",2023-08-06T14:01:01.000Z
9913,sap,"@FrankGeisler1 Great job, Frank!",2023-08-07T20:42:15.000Z
9914,sap,"She was a cute distraction, but now she's a true purr-fessional. 

Happy #InternationalCatDay! 😻 https://t.co/IM4TiZRObY",2023-08-08T12:51:35.000Z
9915,sap,@syedrizvius You can learn more about our environmental performance in our annual integrated report at our site: https://t.co/vYutVTjhHS,2023-08-08T15:07:38.000Z
9916,sap,@bec215 A cat nap laptop? We love to see it 😍,2023-08-08T15:07:53.000Z
9917,sap,@NetApp A purrfect coworker! 🐾,2023-08-08T17:19:29.000Z
9918,sap,"@DebCM ""You should try using MeowScript."" 🐈",2023-08-08T18:33:18.000Z
9919,sap,"Today is International Day of the World's Indigenous Peoples. 

Indigenous communities across the globe all have their unique stories to tell, we want to highlight one of them today. 

🧵 https://t.co/uh6y6tWZKu",2023-08-09T05:19:03.000Z
9920,sap,"The Māori @AllBlacks &amp; @BlackFerns are historic teams representing the proud culture of New Zealand.

Rugby is woven into the fabric of the land. It’s not only the national sport; it’s part of the national identity. https://t.co/NkqkjKDUMg",2023-08-09T05:19:07.000Z
9921,sap,"Before each match, they perform a haka – a war dance used to fire up warriors on the battlefield, but it is also a way to celebrate, entertain, welcome, and challenge visiting tribes. 

Learn more: https://t.co/77seBVjxRK https://t.co/L3kCFwrWd3",2023-08-09T05:19:12.000Z
9922,sap,"To convert #sustainability into revenue and financial results, S.Oleum relies on technologies from SAP: https://t.co/VNGBRWdS6Q https://t.co/enXhaK0x9Y",2023-08-09T08:07:12.000Z
9923,sap,"Join more than 4,000 learners for our repeat course. 🧑‍💻 

Explore how to use SAP Datasphere with relatable and relevant use cases for your organization: https://t.co/Q2yompCgy8

@SAPLearning https://t.co/Re7DG7Ir0c",2023-08-10T08:07:00.000Z
9924,sap,"What have Taylor Swift, @nilerodgers, and other musicians taught us about working with youth and investing in the leaders the world needs? 

Get advice (and an awesome playlist! 🎶): https://t.co/vDE5oAFFAm

#InternationalYouthDay #YouthLead @WeAreFamilyFdtn https://t.co/Uj7ys41qC8",2023-08-12T10:24:22.000Z
9925,sap,"You know ERP. How do you explain it to your non-techy colleagues?

Start with the basics: https://t.co/WbtmF81S4t https://t.co/Qhr8aTgDXR",2023-08-14T12:45:01.000Z
9926,sap,"Material shortages. Marketplace volatility. Political unrest.

Business risks are evolving – but so are supply chain technologies. 

Learn about strategies to reduce disruptions: https://t.co/VqQ53wj6vs https://t.co/2B55shK6Pk",2023-08-16T08:14:07.000Z
9927,sap,"@JelenaAtLarge Go team, go! 🥳",2023-08-16T19:37:05.000Z
9928,sap,"Arriving now – a better booking experience for business travelers with @SAPConcur: 

✈️ Simplified trip booking and checkout process
🌳Tools to help limit your carbon footprint 
🔎Improved search options that make travel planning easier

Learn more ➡️ https://t.co/J0oSv8lmrk https://t.co/x2IW07FJnt",2023-08-17T13:06:08.000Z
9929,sap,"@OracleSK Hi, Stefan — We’d like to learn more about your experience. You can use the feedback channel in SAP for Me – use the slider on the right-hand side of your dashboard. We offer additional resources with SAP for Me at our support portal: https://t.co/xSpEe6Om0h",2023-08-17T18:35:21.000Z
9930,sap,"Want to learn ABAP?

Designed for beginners, our course teaches you skills to develop in on-prem and cloud system environments 👉 https://t.co/TPHy0CWePw https://t.co/5Npeabtgcn",2023-08-21T08:12:01.000Z
9931,sap,"@AllenChew14 Great job, Allen 🎉 🎉",2023-08-21T15:12:03.000Z
9932,sap,"Surveys show customers expect personalized shopping experiences.

And retailers can deliver with generative #AI. @ritubhargava explains how: https://t.co/JlyRN4RU45

@SAP_CX https://t.co/LGE7SwidZV",2023-08-22T12:22:41.000Z
9933,sap,"@elmarrita Awesome job, Alejandro ✨",2023-08-22T15:43:35.000Z
9934,sap,"@FrankGeisler1 Congratulations, Frank! Great job!",2023-08-22T15:43:48.000Z
9935,sap,"Game. Set. Stats. 🎾🤝📈

Discover how the @WTA is leveraging @SAPBTP to optimize tour, fan, and player data on one unified platform as they become a data-driven enterprise: https://t.co/O7xiFDpCys https://t.co/ViC6szDste",2023-08-23T13:54:03.000Z
9936,sap,"Normalize celebrating your big AND small wins. 🙌

What did you accomplish today?",2023-08-24T09:38:00.000Z
9938,sap,@DebCM Sounds like the first win of the day 💪,2023-08-24T17:52:14.000Z
9939,sap,"When it's time to brainstorm, our doggy coworkers always bring a new perspective.

They're not afraid to 'dig' deep and 'bury' old ideas! 🧠🐾

Tell us – what would it be like to work with your dog? #InternationalDogDay https://t.co/5vsm6idvAF",2023-08-25T10:53:03.000Z
9940,sap,@M_I_AKHTER Nice job! 🎉,2023-08-25T17:09:03.000Z
9941,sap,"Let's uncover the fascinating work of Esports coaches and how data analytics from SAP helps to prepare for the next game. 

Watch part two of the documentary: https://t.co/ospMQGabgi

@TeamLiquid https://t.co/0cMZAmznkx",2023-08-26T08:39:27.000Z
9942,sap,#SAPTechEd is back! Join us in person or virtually to access six content-rich tracks and two days of immersive learning. 👨‍💻 https://t.co/tcfXUK96mY https://t.co/NR4KsRz8wc,2023-08-28T07:55:39.000Z
9943,sap,"Trust meets innovation. 🤝

We’ve partnered with @googlecloud to deliver generative #AI solutions with a commitment to security, privacy, compliance, and ethics. https://t.co/8lowyHBchx https://t.co/7tlmTEsGDb",2023-08-29T13:30:00.000Z
9944,sap,"""Per my last email"" is code for ________.",2023-08-30T08:07:00.000Z
9945,sap,"We'll go first. ☝️

""Per my last email"" is code for ""Can you read!?""",2023-08-30T15:39:45.000Z
9946,sap,"Making hybrid work ""work"" for everyone means providing the right balance between office and remote work. 

Where do you sit along the flex work continuum? https://t.co/kLbCkf73fu",2023-08-31T04:42:01.000Z
9947,sap,"The United Nations General Assembly (#UNGA78) returns! 

Explore how we’re taking action towards the UN SDGs in collaboration with partners like @UNICEF and @GenU: https://t.co/jbSj14cOEl https://t.co/QHmcfeMwtC",2023-09-02T11:00:01.000Z
9948,sap,"We’re building a new home to support our @SAPCommunity members:

✅ Easier ways to connect with peers
✅ Better blogging experience
✅ Improved Q&amp;A 

Get the details from @ccmehil in this update: https://t.co/dV8LJSyUWW https://t.co/XlyEeidaJ2",2023-09-05T08:06:01.000Z
9949,sap,"Enterprise use of #AI is growing fast. 

Tap to reveal eight examples with lessons for businesses of all kinds. https://t.co/7j3oWC9xof https://t.co/l5Cya2tT1E",2023-09-06T13:29:32.000Z
9950,sap,@SAPNews Welcome to the team @Monika_Schaller 🥳,2023-09-06T21:10:55.000Z
